valid_time,avg_sdswrf,number,expver
1940-01-01 06:00:00,186.73044,0,0001
1940-02-01 06:00:00,169.79773,0,0001
1940-03-01 06:00:00,156.30013,0,0001
1940-04-01 06:00:00,159.72754,0,0001
1940-05-01 06:00:00,166.22583,0,0001
1940-06-01 06:00:00,162.72766,0,0001
1940-07-01 06:00:00,154.71042,0,0001
1940-08-01 06:00:00,149.20372,0,0001
1940-09-01 06:00:00,148.4142,0,0001
1940-10-01 06:00:00,161.39786,0,0001
1940-11-01 06:00:00,182.929,0,0001
1940-12-01 06:00:00,193.87598,0,0001
1941-01-01 06:00:00,186.655,0,0001
1941-02-01 06:00:00,169.44241,0,0001
1941-03-01 06:00:00,156.7866,0,0001
1941-04-01 06:00:00,159.7401,0,0001
1941-05-01 06:00:00,166.08662,0,0001
1941-06-01 06:00:00,163.55919,0,0001
1941-07-01 06:00:00,154.66493,0,0001
1941-08-01 06:00:00,148.13312,0,0001
1941-09-01 06:00:00,148.34293,0,0001
1941-10-01 06:00:00,161.69832,0,0001
1941-11-01 06:00:00,182.29208,0,0001
1941-12-01 06:00:00,193.57144,0,0001
1942-01-01 06:00:00,186.93016,0,0001
1942-02-01 06:00:00,170.05724,0,0001
1942-03-01 06:00:00,157.56895,0,0001
1942-04-01 06:00:00,161.1841,0,0001
1942-05-01 06:00:00,165.73103,0,0001
1942-06-01 06:00:00,162.77336,0,0001
1942-07-01 06:00:00,154.96942,0,0001
1942-08-01 06:00:00,147.50192,0,0001
1942-09-01 06:00:00,149.00371,0,0001
1942-10-01 06:00:00,162.06021,0,0001
1942-11-01 06:00:00,182.94318,0,0001
1942-12-01 06:00:00,192.74718,0,0001
1943-01-01 06:00:00,186.86003,0,0001
1943-02-01 06:00:00,169.6356,0,0001
1943-03-01 06:00:00,156.37234,0,0001
1943-04-01 06:00:00,159.95032,0,0001
1943-05-01 06:00:00,165.8007,0,0001
1943-06-01 06:00:00,162.19073,0,0001
1943-07-01 06:00:00,155.00803,0,0001
1943-08-01 06:00:00,148.6466,0,0001
1943-09-01 06:00:00,147.60704,0,0001
1943-10-01 06:00:00,161.99986,0,0001
1943-11-01 06:00:00,182.43903,0,0001
1943-12-01 06:00:00,191.18617,0,0001
1944-01-01 06:00:00,185.6482,0,0001
1944-02-01 06:00:00,168.59102,0,0001
1944-03-01 06:00:00,156.32898,0,0001
1944-04-01 06:00:00,159.99094,0,0001
1944-05-01 06:00:00,166.53317,0,0001
1944-06-01 06:00:00,161.52522,0,0001
1944-07-01 06:00:00,152.35419,0,0001
1944-08-01 06:00:00,147.78206,0,0001
1944-09-01 06:00:00,147.16043,0,0001
1944-10-01 06:00:00,160.86967,0,0001
1944-11-01 06:00:00,181.13548,0,0001
1944-12-01 06:00:00,191.36613,0,0001
1945-01-01 06:00:00,186.64279,0,0001
1945-02-01 06:00:00,169.64027,0,0001
1945-03-01 06:00:00,156.92294,0,0001
1945-04-01 06:00:00,160.02983,0,0001
1945-05-01 06:00:00,166.7068,0,0001
1945-06-01 06:00:00,162.8773,0,0001
1945-07-01 06:00:00,155.01303,0,0001
1945-08-01 06:00:00,148.33551,0,0001
1945-09-01 06:00:00,147.35796,0,0001
1945-10-01 06:00:00,161.84793,0,0001
1945-11-01 06:00:00,181.44728,0,0001
1945-12-01 06:00:00,192.36577,0,0001
1946-01-01 06:00:00,186.0791,0,0001
1946-02-01 06:00:00,169.39459,0,0001
1946-03-01 06:00:00,156.8459,0,0001
1946-04-01 06:00:00,160.82549,0,0001
1946-05-01 06:00:00,166.17761,0,0001
1946-06-01 06:00:00,164.05318,0,0001
1946-07-01 06:00:00,155.26941,0,0001
1946-08-01 06:00:00,149.25618,0,0001
1946-09-01 06:00:00,148.4964,0,0001
1946-10-01 06:00:00,162.38408,0,0001
1946-11-01 06:00:00,181.1208,0,0001
1946-12-01 06:00:00,192.57468,0,0001
1947-01-01 06:00:00,186.09085,0,0001
1947-02-01 06:00:00,169.83093,0,0001
1947-03-01 06:00:00,156.79565,0,0001
1947-04-01 06:00:00,159.9921,0,0001
1947-05-01 06:00:00,166.08772,0,0001
1947-06-01 06:00:00,162.21266,0,0001
1947-07-01 06:00:00,154.30714,0,0001
1947-08-01 06:00:00,148.69173,0,0001
1947-09-01 06:00:00,147.76443,0,0001
1947-10-01 06:00:00,160.85135,0,0001
1947-11-01 06:00:00,181.21225,0,0001
1947-12-01 06:00:00,192.40544,0,0001
1948-01-01 06:00:00,186.61877,0,0001
1948-02-01 06:00:00,168.10876,0,0001
1948-03-01 06:00:00,156.45526,0,0001
1948-04-01 06:00:00,160.30908,0,0001
1948-05-01 06:00:00,166.36734,0,0001
1948-06-01 06:00:00,163.79893,0,0001
1948-07-01 06:00:00,155.53143,0,0001
1948-08-01 06:00:00,148.78862,0,0001
1948-09-01 06:00:00,148.66153,0,0001
1948-10-01 06:00:00,162.1815,0,0001
1948-11-01 06:00:00,182.23372,0,0001
1948-12-01 06:00:00,191.4916,0,0001
1949-01-01 06:00:00,184.81891,0,0001
1949-02-01 06:00:00,168.20114,0,0001
1949-03-01 06:00:00,155.55772,0,0001
1949-04-01 06:00:00,160.2882,0,0001
1949-05-01 06:00:00,165.60269,0,0001
1949-06-01 06:00:00,166.27338,0,0001
1949-07-01 06:00:00,154.66031,0,0001
1949-08-01 06:00:00,149.34709,0,0001
1949-09-01 06:00:00,149.13377,0,0001
1949-10-01 06:00:00,160.9524,0,0001
1949-11-01 06:00:00,182.06549,0,0001
1949-12-01 06:00:00,192.93413,0,0001
1950-01-01 06:00:00,185.50107,0,0001
1950-02-01 06:00:00,170.14243,0,0001
1950-03-01 06:00:00,156.89479,0,0001
1950-04-01 06:00:00,160.55612,0,0001
1950-05-01 06:00:00,167.13878,0,0001
1950-06-01 06:00:00,165.12483,0,0001
1950-07-01 06:00:00,156.14038,0,0001
1950-08-01 06:00:00,150.10522,0,0001
1950-09-01 06:00:00,148.74548,0,0001
1950-10-01 06:00:00,162.2619,0,0001
1950-11-01 06:00:00,181.72287,0,0001
1950-12-01 06:00:00,191.63008,0,0001
1951-01-01 06:00:00,184.31174,0,0001
1951-02-01 06:00:00,169.3176,0,0001
1951-03-01 06:00:00,155.44164,0,0001
1951-04-01 06:00:00,160.68405,0,0001
1951-05-01 06:00:00,166.06883,0,0001
1951-06-01 06:00:00,164.3355,0,0001
1951-07-01 06:00:00,155.90419,0,0001
1951-08-01 06:00:00,149.29745,0,0001
1951-09-01 06:00:00,149.10542,0,0001
1951-10-01 06:00:00,160.05046,0,0001
1951-11-01 06:00:00,181.64453,0,0001
1951-12-01 06:00:00,191.46202,0,0001
1952-01-01 06:00:00,185.02385,0,0001
1952-02-01 06:00:00,168.6817,0,0001
1952-03-01 06:00:00,155.8803,0,0001
1952-04-01 06:00:00,160.56876,0,0001
1952-05-01 06:00:00,165.77985,0,0001
1952-06-01 06:00:00,162.9249,0,0001
1952-07-01 06:00:00,155.32552,0,0001
1952-08-01 06:00:00,148.43172,0,0001
1952-09-01 06:00:00,148.88774,0,0001
1952-10-01 06:00:00,162.38904,0,0001
1952-11-01 06:00:00,182.58525,0,0001
1952-12-01 06:00:00,191.18091,0,0001
1953-01-01 06:00:00,185.32455,0,0001
1953-02-01 06:00:00,167.27908,0,0001
1953-03-01 06:00:00,155.84904,0,0001
1953-04-01 06:00:00,159.57997,0,0001
1953-05-01 06:00:00,165.77803,0,0001
1953-06-01 06:00:00,163.50296,0,0001
1953-07-01 06:00:00,156.50322,0,0001
1953-08-01 06:00:00,149.37482,0,0001
1953-09-01 06:00:00,149.03577,0,0001
1953-10-01 06:00:00,161.94203,0,0001
1953-11-01 06:00:00,181.97246,0,0001
1953-12-01 06:00:00,189.5772,0,0001
1954-01-01 06:00:00,185.29837,0,0001
1954-02-01 06:00:00,169.76498,0,0001
1954-03-01 06:00:00,156.46384,0,0001
1954-04-01 06:00:00,159.39745,0,0001
1954-05-01 06:00:00,166.32027,0,0001
1954-06-01 06:00:00,163.61505,0,0001
1954-07-01 06:00:00,155.43573,0,0001
1954-08-01 06:00:00,148.07262,0,0001
1954-09-01 06:00:00,148.67271,0,0001
1954-10-01 06:00:00,161.47343,0,0001
1954-11-01 06:00:00,182.19711,0,0001
1954-12-01 06:00:00,192.99852,0,0001
1955-01-01 06:00:00,185.23067,0,0001
1955-02-01 06:00:00,168.17128,0,0001
1955-03-01 06:00:00,156.77289,0,0001
1955-04-01 06:00:00,160.20937,0,0001
1955-05-01 06:00:00,167.24707,0,0001
1955-06-01 06:00:00,164.75563,0,0001
1955-07-01 06:00:00,156.15225,0,0001
1955-08-01 06:00:00,149.2927,0,0001
1955-09-01 06:00:00,148.428,0,0001
1955-10-01 06:00:00,161.30519,0,0001
1955-11-01 06:00:00,181.93274,0,0001
1955-12-01 06:00:00,192.2375,0,0001
1956-01-01 06:00:00,184.40274,0,0001
1956-02-01 06:00:00,169.92845,0,0001
1956-03-01 06:00:00,156.29648,0,0001
1956-04-01 06:00:00,161.22815,0,0001
1956-05-01 06:00:00,167.63168,0,0001
1956-06-01 06:00:00,166.1088,0,0001
1956-07-01 06:00:00,157.18199,0,0001
1956-08-01 06:00:00,149.48116,0,0001
1956-09-01 06:00:00,149.5402,0,0001
1956-10-01 06:00:00,161.8663,0,0001
1956-11-01 06:00:00,182.46352,0,0001
1956-12-01 06:00:00,191.94493,0,0001
1957-01-01 06:00:00,185.76521,0,0001
1957-02-01 06:00:00,168.70033,0,0001
1957-03-01 06:00:00,155.77315,0,0001
1957-04-01 06:00:00,160.1848,0,0001
1957-05-01 06:00:00,165.82951,0,0001
1957-06-01 06:00:00,165.70836,0,0001
1957-07-01 06:00:00,156.5535,0,0001
1957-08-01 06:00:00,150.42604,0,0001
1957-09-01 06:00:00,148.41405,0,0001
1957-10-01 06:00:00,160.97794,0,0001
1957-11-01 06:00:00,181.29733,0,0001
1957-12-01 06:00:00,191.55371,0,0001
1958-01-01 06:00:00,184.45613,0,0001
1958-02-01 06:00:00,168.1264,0,0001
1958-03-01 06:00:00,156.1985,0,0001
1958-04-01 06:00:00,161.40218,0,0001
1958-05-01 06:00:00,167.01974,0,0001
1958-06-01 06:00:00,164.98996,0,0001
1958-07-01 06:00:00,156.22351,0,0001
1958-08-01 06:00:00,149.43942,0,0001
1958-09-01 06:00:00,148.63977,0,0001
1958-10-01 06:00:00,161.29626,0,0001
1958-11-01 06:00:00,181.00723,0,0001
1958-12-01 06:00:00,192.60309,0,0001
1959-01-01 06:00:00,185.53082,0,0001
1959-02-01 06:00:00,168.9111,0,0001
1959-03-01 06:00:00,156.09772,0,0001
1959-04-01 06:00:00,159.62256,0,0001
1959-05-01 06:00:00,166.34554,0,0001
1959-06-01 06:00:00,165.78125,0,0001
1959-07-01 06:00:00,156.48856,0,0001
1959-08-01 06:00:00,149.00891,0,0001
1959-09-01 06:00:00,149.0974,0,0001
1959-10-01 06:00:00,160.92973,0,0001
1959-11-01 06:00:00,181.87332,0,0001
1959-12-01 06:00:00,190.60175,0,0001
1960-01-01 06:00:00,184.61264,0,0001
1960-02-01 06:00:00,168.81096,0,0001
1960-03-01 06:00:00,156.30493,0,0001
1960-04-01 06:00:00,160.89183,0,0001
1960-05-01 06:00:00,166.80566,0,0001
1960-06-01 06:00:00,164.26685,0,0001
1960-07-01 06:00:00,156.22496,0,0001
1960-08-01 06:00:00,148.38605,0,0001
1960-09-01 06:00:00,148.25818,0,0001
1960-10-01 06:00:00,161.42342,0,0001
1960-11-01 06:00:00,182.33707,0,0001
1960-12-01 06:00:00,192.10396,0,0001
1961-01-01 06:00:00,184.18115,0,0001
1961-02-01 06:00:00,169.30002,0,0001
1961-03-01 06:00:00,156.21681,0,0001
1961-04-01 06:00:00,159.74344,0,0001
1961-05-01 06:00:00,167.08905,0,0001
1961-06-01 06:00:00,165.05225,0,0001
1961-07-01 06:00:00,156.18933,0,0001
1961-08-01 06:00:00,148.43973,0,0001
1961-09-01 06:00:00,148.25224,0,0001
1961-10-01 06:00:00,161.27496,0,0001
1961-11-01 06:00:00,181.86378,0,0001
1961-12-01 06:00:00,191.85661,0,0001
1962-01-01 06:00:00,184.90987,0,0001
1962-02-01 06:00:00,169.51605,0,0001
1962-03-01 06:00:00,156.33965,0,0001
1962-04-01 06:00:00,160.29045,0,0001
1962-05-01 06:00:00,167.05489,0,0001
1962-06-01 06:00:00,164.9861,0,0001
1962-07-01 06:00:00,157.12198,0,0001
1962-08-01 06:00:00,150.57283,0,0001
1962-09-01 06:00:00,148.85666,0,0001
1962-10-01 06:00:00,161.27954,0,0001
1962-11-01 06:00:00,181.64926,0,0001
1962-12-01 06:00:00,191.60661,0,0001
1963-01-01 06:00:00,184.04495,0,0001
1963-02-01 06:00:00,168.79205,0,0001
1963-03-01 06:00:00,156.06123,0,0001
1963-04-01 06:00:00,159.52574,0,0001
1963-05-01 06:00:00,165.91615,0,0001
1963-06-01 06:00:00,164.97174,0,0001
1963-07-01 06:00:00,155.46164,0,0001
1963-08-01 06:00:00,148.44118,0,0001
1963-09-01 06:00:00,146.91824,0,0001
1963-10-01 06:00:00,159.72533,0,0001
1963-11-01 06:00:00,178.89511,0,0001
1963-12-01 06:00:00,188.27965,0,0001
1964-01-01 06:00:00,182.28484,0,0001
1964-02-01 06:00:00,166.61057,0,0001
1964-03-01 06:00:00,154.29355,0,0001
1964-04-01 06:00:00,159.10234,0,0001
1964-05-01 06:00:00,166.7139,0,0001
1964-06-01 06:00:00,165.0948,0,0001
1964-07-01 06:00:00,155.48082,0,0001
1964-08-01 06:00:00,146.75597,0,0001
1964-09-01 06:00:00,146.71405,0,0001
1964-10-01 06:00:00,160.01785,0,0001
1964-11-01 06:00:00,180.38763,0,0001
1964-12-01 06:00:00,189.93268,0,0001
1965-01-01 06:00:00,183.28188,0,0001
1965-02-01 06:00:00,167.61226,0,0001
1965-03-01 06:00:00,154.82771,0,0001
1965-04-01 06:00:00,159.4545,0,0001
1965-05-01 06:00:00,166.64674,0,0001
1965-06-01 06:00:00,164.39528,0,0001
1965-07-01 06:00:00,156.14998,0,0001
1965-08-01 06:00:00,148.59921,0,0001
1965-09-01 06:00:00,147.41228,0,0001
1965-10-01 06:00:00,160.58565,0,0001
1965-11-01 06:00:00,180.26344,0,0001
1965-12-01 06:00:00,190.22356,0,0001
1966-01-01 06:00:00,184.139,0,0001
1966-02-01 06:00:00,166.57852,0,0001
1966-03-01 06:00:00,155.43552,0,0001
1966-04-01 06:00:00,159.66367,0,0001
1966-05-01 06:00:00,167.519,0,0001
1966-06-01 06:00:00,165.74469,0,0001
1966-07-01 06:00:00,154.88835,0,0001
1966-08-01 06:00:00,148.53717,0,0001
1966-09-01 06:00:00,148.1351,0,0001
1966-10-01 06:00:00,160.024,0,0001
1966-11-01 06:00:00,180.0531,0,0001
1966-12-01 06:00:00,190.8833,0,0001
1967-01-01 06:00:00,185.00429,0,0001
1967-02-01 06:00:00,168.15002,0,0001
1967-03-01 06:00:00,155.44739,0,0001
1967-04-01 06:00:00,158.91983,0,0001
1967-05-01 06:00:00,166.27382,0,0001
1967-06-01 06:00:00,164.17561,0,0001
1967-07-01 06:00:00,155.40053,0,0001
1967-08-01 06:00:00,148.74216,0,0001
1967-09-01 06:00:00,148.10866,0,0001
1967-10-01 06:00:00,159.70688,0,0001
1967-11-01 06:00:00,181.84018,0,0001
1967-12-01 06:00:00,191.00201,0,0001
1968-01-01 06:00:00,184.02434,0,0001
1968-02-01 06:00:00,166.6736,0,0001
1968-03-01 06:00:00,154.90204,0,0001
1968-04-01 06:00:00,159.89963,0,0001
1968-05-01 06:00:00,166.7007,0,0001
1968-06-01 06:00:00,165.32968,0,0001
1968-07-01 06:00:00,154.07518,0,0001
1968-08-01 06:00:00,148.24608,0,0001
1968-09-01 06:00:00,147.99084,0,0001
1968-10-01 06:00:00,160.38272,0,0001
1968-11-01 06:00:00,180.28114,0,0001
1968-12-01 06:00:00,190.90715,0,0001
1969-01-01 06:00:00,184.14172,0,0001
1969-02-01 06:00:00,166.5228,0,0001
1969-03-01 06:00:00,154.64452,0,0001
1969-04-01 06:00:00,158.71257,0,0001
1969-05-01 06:00:00,165.27954,0,0001
1969-06-01 06:00:00,162.3907,0,0001
1969-07-01 06:00:00,155.93205,0,0001
1969-08-01 06:00:00,148.24823,0,0001
1969-09-01 06:00:00,146.86687,0,0001
1969-10-01 06:00:00,160.74065,0,0001
1969-11-01 06:00:00,181.54562,0,0001
1969-12-01 06:00:00,190.5613,0,0001
1970-01-01 06:00:00,185.0978,0,0001
1970-02-01 06:00:00,168.3966,0,0001
1970-03-01 06:00:00,155.64726,0,0001
1970-04-01 06:00:00,159.99072,0,0001
1970-05-01 06:00:00,165.41844,0,0001
1970-06-01 06:00:00,164.08716,0,0001
1970-07-01 06:00:00,155.32454,0,0001
1970-08-01 06:00:00,147.2574,0,0001
1970-09-01 06:00:00,147.36322,0,0001
1970-10-01 06:00:00,160.64911,0,0001
1970-11-01 06:00:00,181.91104,0,0001
1970-12-01 06:00:00,191.01088,0,0001
1971-01-01 06:00:00,184.71692,0,0001
1971-02-01 06:00:00,168.33836,0,0001
1971-03-01 06:00:00,155.75052,0,0001
1971-04-01 06:00:00,159.01544,0,0001
1971-05-01 06:00:00,165.78343,0,0001
1971-06-01 06:00:00,163.6436,0,0001
1971-07-01 06:00:00,154.2824,0,0001
1971-08-01 06:00:00,148.06946,0,0001
1971-09-01 06:00:00,147.14516,0,0001
1971-10-01 06:00:00,161.58615,0,0001
1971-11-01 06:00:00,180.88055,0,0001
1971-12-01 06:00:00,191.07414,0,0001
1972-01-01 06:00:00,186.43617,0,0001
1972-02-01 06:00:00,168.3914,0,0001
1972-03-01 06:00:00,156.03687,0,0001
1972-04-01 06:00:00,159.47868,0,0001
1972-05-01 06:00:00,166.30775,0,0001
1972-06-01 06:00:00,164.46733,0,0001
1972-07-01 06:00:00,154.09256,0,0001
1972-08-01 06:00:00,147.84506,0,0001
1972-09-01 06:00:00,146.78189,0,0001
1972-10-01 06:00:00,160.02768,0,0001
1972-11-01 06:00:00,181.30872,0,0001
1972-12-01 06:00:00,191.30177,0,0001
1973-01-01 06:00:00,184.25056,0,0001
1973-02-01 06:00:00,167.3807,0,0001
1973-03-01 06:00:00,153.90846,0,0001
1973-04-01 06:00:00,157.6889,0,0001
1973-05-01 06:00:00,165.66504,0,0001
1973-06-01 06:00:00,162.79784,0,0001
1973-07-01 06:00:00,154.58484,0,0001
1973-08-01 06:00:00,147.18721,0,0001
1973-09-01 06:00:00,146.76709,0,0001
1973-10-01 06:00:00,160.91321,0,0001
1973-11-01 06:00:00,182.21716,0,0001
1973-12-01 06:00:00,191.8358,0,0001
1974-01-01 06:00:00,185.14023,0,0001
1974-02-01 06:00:00,167.99182,0,0001
1974-03-01 06:00:00,154.50986,0,0001
1974-04-01 06:00:00,158.7426,0,0001
1974-05-01 06:00:00,165.53091,0,0001
1974-06-01 06:00:00,165.54433,0,0001
1974-07-01 06:00:00,154.57532,0,0001
1974-08-01 06:00:00,148.40816,0,0001
1974-09-01 06:00:00,147.17271,0,0001
1974-10-01 06:00:00,161.62582,0,0001
1974-11-01 06:00:00,182.29599,0,0001
1974-12-01 06:00:00,190.505,0,0001
1975-01-01 06:00:00,185.15971,0,0001
1975-02-01 06:00:00,167.91313,0,0001
1975-03-01 06:00:00,154.46805,0,0001
1975-04-01 06:00:00,156.97781,0,0001
1975-05-01 06:00:00,165.05054,0,0001
1975-06-01 06:00:00,162.55759,0,0001
1975-07-01 06:00:00,155.13237,0,0001
1975-08-01 06:00:00,147.64096,0,0001
1975-09-01 06:00:00,146.96843,0,0001
1975-10-01 06:00:00,159.68463,0,0001
1975-11-01 06:00:00,181.50644,0,0001
1975-12-01 06:00:00,192.47324,0,0001
1976-01-01 06:00:00,185.96968,0,0001
1976-02-01 06:00:00,168.2342,0,0001
1976-03-01 06:00:00,154.85443,0,0001
1976-04-01 06:00:00,159.03339,0,0001
1976-05-01 06:00:00,165.52466,0,0001
1976-06-01 06:00:00,164.95296,0,0001
1976-07-01 06:00:00,155.65431,0,0001
1976-08-01 06:00:00,148.73949,0,0001
1976-09-01 06:00:00,148.24388,0,0001
1976-10-01 06:00:00,162.03339,0,0001
1976-11-01 06:00:00,182.40044,0,0001
1976-12-01 06:00:00,193.30063,0,0001
1977-01-01 06:00:00,184.60175,0,0001
1977-02-01 06:00:00,168.87782,0,0001
1977-03-01 06:00:00,154.75803,0,0001
1977-04-01 06:00:00,159.42416,0,0001
1977-05-01 06:00:00,165.11449,0,0001
1977-06-01 06:00:00,164.59108,0,0001
1977-07-01 06:00:00,153.7543,0,0001
1977-08-01 06:00:00,146.83601,0,0001
1977-09-01 06:00:00,147.781,0,0001
1977-10-01 06:00:00,161.60526,0,0001
1977-11-01 06:00:00,181.18231,0,0001
1977-12-01 06:00:00,192.39972,0,0001
1978-01-01 06:00:00,185.75085,0,0001
1978-02-01 06:00:00,168.40314,0,0001
1978-03-01 06:00:00,155.61794,0,0001
1978-04-01 06:00:00,159.19202,0,0001
1978-05-01 06:00:00,164.95158,0,0001
1978-06-01 06:00:00,164.31444,0,0001
1978-07-01 06:00:00,153.4085,0,0001
1978-08-01 06:00:00,147.69086,0,0001
1978-09-01 06:00:00,147.02936,0,0001
1978-10-01 06:00:00,160.31825,0,0001
1978-11-01 06:00:00,182.32521,0,0001
1978-12-01 06:00:00,192.28528,0,0001
1979-01-01 06:00:00,184.37605,0,0001
1979-02-01 06:00:00,167.66151,0,0001
1979-03-01 06:00:00,154.917,0,0001
1979-04-01 06:00:00,159.17824,0,0001
1979-05-01 06:00:00,165.65294,0,0001
1979-06-01 06:00:00,163.77982,0,0001
1979-07-01 06:00:00,153.6184,0,0001
1979-08-01 06:00:00,146.92383,0,0001
1979-09-01 06:00:00,146.93243,0,0001
1979-10-01 06:00:00,159.7797,0,0001
1979-11-01 06:00:00,180.80829,0,0001
1979-12-01 06:00:00,190.80656,0,0001
1980-01-01 06:00:00,184.42929,0,0001
1980-02-01 06:00:00,167.47797,0,0001
1980-03-01 06:00:00,155.18965,0,0001
1980-04-01 06:00:00,158.9838,0,0001
1980-05-01 06:00:00,163.7224,0,0001
1980-06-01 06:00:00,163.7151,0,0001
1980-07-01 06:00:00,152.65102,0,0001
1980-08-01 06:00:00,147.65874,0,0001
1980-09-01 06:00:00,147.21646,0,0001
1980-10-01 06:00:00,160.45955,0,0001
1980-11-01 06:00:00,180.96559,0,0001
1980-12-01 06:00:00,192.36316,0,0001
1981-01-01 06:00:00,184.08263,0,0001
1981-02-01 06:00:00,165.96504,0,0001
1981-03-01 06:00:00,154.99947,0,0001
1981-04-01 06:00:00,158.01955,0,0001
1981-05-01 06:00:00,164.82768,0,0001
1981-06-01 06:00:00,162.26607,0,0001
1981-07-01 06:00:00,153.01816,0,0001
1981-08-01 06:00:00,147.40512,0,0001
1981-09-01 06:00:00,147.14984,0,0001
1981-10-01 06:00:00,160.63326,0,0001
1981-11-01 06:00:00,180.38216,0,0001
1981-12-01 06:00:00,190.2635,0,0001
1982-01-01 06:00:00,184.37138,0,0001
1982-02-01 06:00:00,167.7231,0,0001
1982-03-01 06:00:00,154.0968,0,0001
1982-04-01 06:00:00,157.8231,0,0001
1982-05-01 06:00:00,164.05241,0,0001
1982-06-01 06:00:00,161.7586,0,0001
1982-07-01 06:00:00,154.57167,0,0001
1982-08-01 06:00:00,145.97066,0,0001
1982-09-01 06:00:00,145.39017,0,0001
1982-10-01 06:00:00,157.93607,0,0001
1982-11-01 06:00:00,178.73512,0,0001
1982-12-01 06:00:00,189.24376,0,0001
1983-01-01 06:00:00,182.75327,0,0001
